,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
208,setName,71,1471,0,0.000673665,0.000673665,"<code object setName at 0x1045a54d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/derivations.py"", line 71>",
188,CheckLit,267,1336,0,0.004312033,0.0004902320000000001,"<code object CheckLit at 0x10437d000, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/lexer.py"", line 267>","[_lsprof.profiler_subentry(code=<code object TestLit at 0x104864ab0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/lexer.py"", line 257>, callcount=1336, reccallcount=0, totaltime=0.003821801, inlinetime=0.000742833)]"
266,collectVars,250,1335,0,0.008872047000000001,0.000466824,"<code object collectVars at 0x104c50c30, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 250>","[_lsprof.profiler_subentry(code=<code object termCollectVars at 0x10437f110, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/terms.py"", line 210>, callcount=1335, reccallcount=0, totaltime=0.008405223, inlinetime=0.001808087)]"
248,isPositive,190,1321,0,0.000174553,0.000174553,"<code object isPositive at 0x104c22f10, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 190>",
261,isPropFalse,223,1086,0,0.004702863000000001,0.0009601770000000001,"<code object isPropFalse at 0x104c49160, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 223>","[_lsprof.profiler_subentry(code=<code object isNegative at 0x104c22e20, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 184>, callcount=1086, reccallcount=0, totaltime=0.00013350700000000002, inlinetime=0.00013350700000000002), _lsprof.profiler_subentry(code=<code object isPositive at 0x104c22f10, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 190>, callcount=1086, reccallcount=0, totaltime=0.000144396, inlinetime=0.000144396), _lsprof.profiler_subentry(code=<code object atomIsConstFalse at 0x104c22c40, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 120>, callcount=894, reccallcount=0, totaltime=0.002832296, inlinetime=0.00035182100000000005), _lsprof.profiler_subentry(code=<code object atomIsConstTrue at 0x104c22b50, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 113>, callcount=192, reccallcount=0, totaltime=0.000632487, inlinetime=7.2544e-05)]"
316,formulaMiniScope,419,1079,443,0.006387853000000001,0.001209208,"<code object formulaMiniScope at 0x15b942400, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 419>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x104c23f00, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 106>, callcount=58, reccallcount=0, totaltime=8.704e-06, inlinetime=8.704e-06), _lsprof.profiler_subentry(code=<code object isQuantified at 0x104c784e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 149>, callcount=1079, reccallcount=0, totaltime=0.00017587100000000002, inlinetime=0.00017587100000000002), _lsprof.profiler_subentry(code=<code object formulaMiniScope at 0x15b942400, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 419>, callcount=443, reccallcount=408, totaltime=0.0031806300000000003, inlinetime=0.000550329), _lsprof.profiler_subentry(code=<code object hasSubform1 at 0x104c80390, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 229>, callcount=1079, reccallcount=0, totaltime=0.0009314070000000001, inlinetime=0.000580883), _lsprof.profiler_subentry(code=<code object hasSubform2 at 0x104c804b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 237>, callcount=1079, reccallcount=0, totaltime=0.0008237030000000001, inlinetime=0.000516788), _lsprof.profiler_subentry(code=<code object collectFreeVars at 0x1040df3b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 342>, callcount=118, reccallcount=0, totaltime=0.0032389600000000004, inlinetime=0.00015325200000000002)]"
253,termCopy,187,1012,875,0.000525955,0.000525955,"<code object termCopy at 0x104c2d7f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/terms.py"", line 187>","[_lsprof.profiler_subentry(code=<code object termCopy at 0x104c2d7f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/terms.py"", line 187>, callcount=875, reccallcount=313, totaltime=0.00035131100000000004, inlinetime=0.00035131100000000004)]"
150,formulaRekSkolemize,517,1008,372,0.016003803,0.001266093,"<code object formulaRekSkolemize at 0x1034a2be0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 517>","[_lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=52, reccallcount=0, totaltime=1.7668e-05, inlinetime=1.7668e-05), _lsprof.profiler_subentry(code=<code object __init__ at 0x104c23f00, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 106>, callcount=1008, reccallcount=0, totaltime=0.000142938, inlinetime=0.000142938), _lsprof.profiler_subentry(code=<code object isLiteral at 0x104c783f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 130>, callcount=1008, reccallcount=0, totaltime=0.00010922400000000001, inlinetime=0.00010922400000000001), _lsprof.profiler_subentry(code=<code object hasSubform1 at 0x104c80390, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 229>, callcount=160, reccallcount=0, totaltime=0.000117423, inlinetime=7.872800000000001e-05), _lsprof.profiler_subentry(code=<code object hasSubform2 at 0x104c804b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 237>, callcount=160, reccallcount=0, totaltime=0.000128159, inlinetime=8.1549e-05), _lsprof.profiler_subentry(code=<code object instantiate at 0x1045ef1b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 280>, callcount=796, reccallcount=0, totaltime=0.014212214, inlinetime=0.0006908120000000001), _lsprof.profiler_subentry(code=<code object formulaRekSkolemize at 0x1034a2be0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 517>, callcount=372, reccallcount=338, totaltime=0.0054633730000000005, inlinetime=0.0005359420000000001), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=52, reccallcount=0, totaltime=1.0084e-05, inlinetime=1.0084e-05)]"
149,formulaVarRename,473,1008,372,0.015599287000000002,0.002342788,"<code object formulaVarRename at 0x1034a2560, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 473>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x104c23f00, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 106>, callcount=1008, reccallcount=0, totaltime=0.000154007, inlinetime=0.000154007), _lsprof.profiler_subentry(code=<code object isLiteral at 0x104c783f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 130>, callcount=1008, reccallcount=0, totaltime=0.000114381, inlinetime=0.000114381), _lsprof.profiler_subentry(code=<code object isQuantified at 0x104c784e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 149>, callcount=2228, reccallcount=0, totaltime=0.00029556, inlinetime=0.00029556), _lsprof.profiler_subentry(code=<code object hasSubform1 at 0x104c80390, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 229>, callcount=160, reccallcount=0, totaltime=0.000112373, inlinetime=7.628100000000001e-05), _lsprof.profiler_subentry(code=<code object hasSubform2 at 0x104c804b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 237>, callcount=160, reccallcount=0, totaltime=0.00012499600000000002, inlinetime=8.1427e-05), _lsprof.profiler_subentry(code=<code object formulaVarRename at 0x1034a2560, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 473>, callcount=372, reccallcount=338, totaltime=0.003809251, inlinetime=0.0008533610000000001), _lsprof.profiler_subentry(code=<code object __init__ at 0x1045eee50, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/substitutions.py"", line 67>, callcount=636, reccallcount=0, totaltime=0.000170113, inlinetime=0.000170113), _lsprof.profiler_subentry(code=<code object instantiate at 0x1045ef1b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/literals.py"", line 280>, callcount=796, reccallcount=0, totaltime=0.012086229, inlinetime=0.0008249230000000001), _lsprof.profiler_subentry(code=<code object freshVar at 0x104c39460, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/substitutions.py"", line 232>, callcount=52, reccallcount=0, totaltime=4.9710000000000003e-05, inlinetime=4.9710000000000003e-05), _lsprof.profiler_subentry(code=<code object modifyBinding at 0x104bf93b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/substitutions.py"", line 129>, callcount=104, reccallcount=0, totaltime=0.00014913, inlinetime=0.00010283300000000001)]"
151,separateQuantors,564,1008,372,0.0015297420000000002,0.001004968,"<code object separateQuantors at 0x1034a31c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 564>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x104c23f00, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 106>, callcount=160, reccallcount=0, totaltime=2.2046000000000002e-05, inlinetime=2.2046000000000002e-05), _lsprof.profiler_subentry(code=<code object isLiteral at 0x104c783f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 130>, callcount=956, reccallcount=0, totaltime=0.00011257500000000001, inlinetime=0.00011257500000000001), _lsprof.profiler_subentry(code=<code object isQuantified at 0x104c784e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 149>, callcount=1008, reccallcount=0, totaltime=0.000145782, inlinetime=0.000145782), _lsprof.profiler_subentry(code=<code object hasSubform1 at 0x104c80390, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 229>, callcount=160, reccallcount=0, totaltime=0.000113492, inlinetime=7.4876e-05), _lsprof.profiler_subentry(code=<code object hasSubform2 at 0x104c804b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 237>, callcount=160, reccallcount=0, totaltime=0.00011438000000000001, inlinetime=7.468000000000001e-05), _lsprof.profiler_subentry(code=<code object separateQuantors at 0x1034a31c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulacnf.py"", line 564>, callcount=372, reccallcount=338, totaltime=0.0008251240000000001, inlinetime=0.000494863), _lsprof.profiler_subentry(code=""<method 'append' of 'list' objects>"", callcount=52, reccallcount=0, totaltime=1.6499000000000002e-05, inlinetime=1.6499000000000002e-05)]"
211,disj2List,219,997,292,0.00025524600000000004,0.00025524600000000004,"<code object disj2List at 0x1045a75d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 219>","[_lsprof.profiler_subentry(code=<code object disj2List at 0x1045a75d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/src/../PyRes/formulas.py"", line 219>, callcount=292, reccallcount=114, totaltime=6.8317e-05, inlinetime=6.8317e-05)]"
